graph20_60_882.txt: 
Min Cuts: 33 
R Size | Number of Cuts
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |            12
    18 |            28
    19 |             0

graph20_60_944.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             2
     2 |             4
     3 |             6
     4 |             6
     5 |             2
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             1
    14 |             0
    15 |             2
    16 |             0
    17 |             1
    18 |            28
    19 |             0

graph20_60_555.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |            10
     2 |             3
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             1
    15 |             0
    16 |             5
    17 |             9
    18 |            21
    19 |             0

graph20_60_356.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             2
     2 |             1
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             7
    18 |            37
    19 |             0

graph20_60_339.txt: 
Min Cuts: 61 
R Size | Number of Cuts
     1 |             6
     2 |             2
     3 |             1
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             4
    17 |            14
    18 |            18
    19 |             0

graph20_60_829.txt: 
Min Cuts: 61 
R Size | Number of Cuts
