graph20_20_618.txt: 
Min Cuts: 53 
R Size | Number of Cuts
    14 |             2
    15 |             2
    16 |             0
    17 |             1
    18 |             0
    19 |             0

graph20_20_354.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |             8
     2 |             8
     3 |             3
     4 |             3
     5 |             3
     6 |             4
     7 |             3
     8 |             3
     9 |             2
    10 |             2
    11 |             2
    12 |             3
    13 |             2
    14 |             2
    15 |             0
    16 |             0
    17 |             0
    18 |             1
    19 |             0

graph20_20_839.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |            10
     2 |             5
     3 |             3
     4 |             5
     5 |             4
     6 |             3
     7 |             3
     8 |             2
     9 |             2
    10 |             2
    11 |             3
    12 |             1
    13 |             2
    14 |             2
    15 |             1
    16 |             2
    17 |             0
    18 |             1
    19 |             0

graph20_20_987.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |             9
     2 |             4
     3 |             7
     4 |             5
     5 |             3
     6 |             3
     7 |             3
     8 |             2
     9 |             1
    10 |             3
    11 |             1
    12 |             2
    13 |             2
    14 |             0
    15 |             2
    16 |             1
    17 |             0
    18 |             0
    19 |             0

graph20_20_865.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |             9
     2 |             7
     3 |             5
     4 |             3
     5 |             4
     6 |             3
     7 |             3
     8 |             4
     9 |             3
    10 |             2
    11 |             1
    12 |             1
    13 |             0
    14 |             1
    15 |             1
    16 |             0
    17 |             1
    18 |             0
    19 |             0

graph20_20_74.txt: 
Min Cuts: 62 
R Size | Number of Cuts
     1 |             9
