graph20_40_852.txt: 
Min Cuts: 37 
R Size | Number of Cuts
    17 |            12
    18 |             3
    19 |             0

graph20_40_290.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             9
     2 |             2
     3 |             4
     4 |             4
     5 |             3
     6 |             2
     7 |             2
     8 |             1
     9 |             1
    10 |             2
    11 |             2
    12 |             2
    13 |             1
    14 |             6
    15 |             8
    16 |            10
    17 |             9
    18 |             9
    19 |             0

graph20_40_965.txt: 
Min Cuts: 84 
R Size | Number of Cuts
     1 |             3
     2 |             3
     3 |             6
     4 |             5
     5 |             4
     6 |             4
     7 |             6
     8 |             2
     9 |             2
    10 |             3
    11 |             4
    12 |             4
    13 |             3
    14 |             6
    15 |             7
    16 |             2
    17 |             7
    18 |             2
    19 |             0

graph20_40_906.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             6
     2 |             6
     3 |             0
     4 |             2
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             1
    12 |             0
    13 |             3
    14 |             1
    15 |             6
    16 |            12
    17 |            16
    18 |            21
    19 |             0

graph20_40_162.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             8
     2 |             5
     3 |             2
     4 |             3
     5 |             2
     6 |             2
     7 |             1
     8 |             1
     9 |             5
    10 |             7
    11 |             6
    12 |             8
    13 |            11
    14 |             5
    15 |             3
    16 |             3
    17 |             1
    18 |             2
    19 |             0

graph20_40_748.txt: 
Min Cuts: 85 
R Size | Number of Cuts
     1 |             7
     2 |             5
     3 |             6
     4 |             3
