graph20_40_852.txt: 
Min Cuts: 37 
S Size | Number of Cuts
S Size | Number of Cuts
     1 |            40
     2 |             2
     3 |             1
     4 |             4
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             1
    18 |             4
    19 |             3

graph20_40_180.txt: 
Min Cuts: 57 
S Size | Number of Cuts
     1 |            25
     2 |             4
     3 |             0
     4 |             3
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             1
    10 |             0
    11 |             0
    12 |             1
    13 |             2
    14 |             4
    15 |             1
    16 |             2
    17 |             1
    18 |             6
    19 |             7

graph20_40_431.txt: 
Min Cuts: 57 
S Size | Number of Cuts
     1 |            26
     2 |             8
     3 |             0
     4 |             0
     5 |             0
     6 |             2
     7 |             1
     8 |             1
     9 |             0
    10 |             3
    11 |             0
    12 |             2
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             4
    18 |             2
    19 |             8

graph20_40_717.txt: 
Min Cuts: 57 
S Size | Number of Cuts
     1 |            18
     2 |             9
     3 |             2
     4 |             8
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             1
    13 |             2
    14 |             2
    15 |             3
    16 |             1
    17 |             2
    18 |             6
    19 |             3

graph20_40_733.txt: 
Min Cuts: 57 
S Size | Number of Cuts
     1 |            30
     2 |             3
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             1
     9 |             0
    10 |             0
    11 |             0
