graph20_70_802.txt: 
Min Cuts: 32 
S Size | Number of Cuts
S Size | Number of Cuts
     1 |            32
     2 |             1
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             1
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             3
    18 |             1
    19 |             9

graph20_70_933.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            26
     2 |             5
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             2
    18 |             2
    19 |            12

graph20_70_493.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            31
     2 |             3
     3 |             0
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             2
    16 |             0
    17 |             1
    18 |             2
    19 |            10

graph20_70_975.txt: 
Min Cuts: 49 
S Size | Number of Cuts
     1 |            24
     2 |             3
     3 |             1
     4 |             1
     5 |             0
     6 |             0
     7 |             1
     8 |             0
     9 |             1
    10 |             4
    11 |             1
    12 |             2
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             1
    19 |            10

graph20_70_468.txt: 
Min Cuts: 50 
S Size | Number of Cuts
     1 |            26
     2 |             1
     3 |             3
     4 |             3
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             2
    10 |             0
    11 |             0
    12 |             0
