graph20_30_120.txt: 
Min Cuts: 37 
S Size | Number of Cuts
graph20_30_428.txt: 
Min Cuts: 104 
S Size | Number of Cuts
     1 |            23
     2 |            27
     3 |            11
     4 |             6
     5 |             5
     6 |             3
     7 |             2
     8 |             7
     9 |             6
    10 |             0
    11 |             1
    12 |             1
    13 |             0
    14 |             2
    15 |             1
    16 |             2
    17 |             2
    18 |             1
    19 |             4

graph20_30_818.txt: 
Min Cuts: 104 
S Size | Number of Cuts
     1 |            22
     2 |            19
     3 |            14
     4 |             9
     5 |            14
     6 |             5
     7 |             6
     8 |             3
     9 |             1
    10 |             1
    11 |             2
    12 |             0
    13 |             2
    14 |             2
    15 |             2
    16 |             0
    17 |             0
    18 |             1
    19 |             1

graph20_30_46.txt: 
Min Cuts: 105 
S Size | Number of Cuts
     1 |            21
     2 |             7
     3 |             9
     4 |             9
     5 |             7
     6 |             3
     7 |             5
     8 |             7
     9 |             4
    10 |             6
    11 |             1
    12 |             0
    13 |             7
    14 |             3
    15 |             3
    16 |             1
    17 |             1
    18 |             4
    19 |             7

graph20_30_602.txt: 
Min Cuts: 105 
S Size | Number of Cuts
     1 |            22
     2 |            14
     3 |             7
     4 |            14
     5 |             8
     6 |             1
     7 |             7
     8 |             9
     9 |             5
    10 |             8
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             1
    17 |             0
    18 |             3
    19 |             5

graph20_30_446.txt: 
Min Cuts: 105 
S Size | Number of Cuts
     1 |            31
     2 |            24
     3 |            12
     4 |             5
     5 |             3
