graph20_70_577.txt: 
Min Cuts: 38 
S Size | Number of Cuts
S Size | Number of Cuts
     1 |            18
     2 |             1
     3 |             2
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             4
    19 |            15

graph20_70_355.txt: 
Min Cuts: 41 
S Size | Number of Cuts
     1 |            16
     2 |             4
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             1
    16 |             0
    17 |             0
    18 |             3
    19 |            16

graph20_70_851.txt: 
Min Cuts: 41 
S Size | Number of Cuts
     1 |            18
     2 |             3
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             0
    17 |             0
    18 |             1
    19 |            18

graph20_70_382.txt: 
Min Cuts: 41 
S Size | Number of Cuts
     1 |            17
     2 |             5
     3 |             2
     4 |             1
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
    13 |             0
    14 |             0
    15 |             0
    16 |             1
    17 |             0
    18 |             0
    19 |            15

graph20_70_531.txt: 
Min Cuts: 41 
S Size | Number of Cuts
     1 |            14
     2 |             6
     3 |             1
     4 |             0
     5 |             0
     6 |             0
     7 |             0
     8 |             0
     9 |             0
    10 |             0
    11 |             0
    12 |             0
